key,cn,comment
zel_02/5410,……帮帮他……,
zel_02/5411,你来了……,
zel_02/5412,可是……<T000007:000a>你真会用弓吗？,
zel_02/5413,在陌默时，我连你\n拿弓的样子都没见过……,
zel_02/5414,……随便吧。,
zel_02/5415,先射穿那个……<T000004:0000>,
zel_02/5416,哼……看来刚才那个\n有点太简单了……,
zel_02/5417,好。那，这个呢？<T000004:0000>,
zel_02/5418,哦……看来你专心\n时还有点本事。,
zel_02/5419,看样子你打过不少仗……\n挺像样的。,
zel_02/5420,……,
zel_02/5421,……<T000007:000a>拿着。,
zel_02/5422,看来你会用弓……,
zel_02/5423,……<T000007:000a>你试过了……<T000007:000a>觉得\n怎么样？<T000007:000a>不错吧？,
zel_02/5424,你连一支箭都没有，\n这可撑不起你那\n「神射手」的说法……,
zel_02/5425,试之前，我可以\n给你几支箭……\n但只这一次。,
zel_02/5426,什么？你要放弃？<T000020>,
zel_02/5427,<T000008:02>我放弃。\n<T000008:01>我才不认输！,
zel_02/5428,喂，我送你一句\n忠告：这要是战场，\n你早死了。,
zel_02/5429,你是不自信吗？,
zel_02/5430,要是信不过自己的\n箭术，就去我店里\n试试<Tff0000:01>鹰眼<Tff0000:00>。,
zel_02/5431,塔罗可是特别崇拜\n你，这下你要让他\n失望了。可怜的孩子……,
zel_02/5432,想要<Tff0000:08>箭<Tff0000:00>？算上\n送货费，<Tff0000:06>15卢比<Tff0000:00>\n买<Tff0000:08>10支箭<Tff0000:00>……<T000020>,
zel_02/5433,<T000008:01>我买了。\n<T000008:02>不要，谢谢。,
zel_02/5434,归你了……,
zel_02/5435,都完事了？<T000020>,
zel_02/5436,看来你箭也没了，\n钱也没了。抱歉，\n到此为止吧……,
zel_02/5437,……要是懒得再浪费箭，\n就去我店里试试\n<Tff0000:01>鹰眼<Tff0000:00>。信我，你需要它。,
zel_02/5438,你以为我爱看你\n在那儿晃悠、不射箭？\n这要是战场，\n你早死了……,
zel_02/5439,你能不能告诉我，\n这种无聊的把戏你\n打算浪费多少时间？,
zel_02/5440,我说，你真以为怪物\n会陪你玩游戏？再这样\n下去，上了战场你\n活不过一秒。,
zel_02/5441,要是懒得再浪费时间，\n就去我店里看看\n<Tff0000:01>鹰眼<Tff0000:00>。信我，你需要它。,
zel_02/5442,……箭都用完了？我\n看着像很意外吗？\n你射得跟上班一样勤！,
zel_02/5443,除非你觉得把箭\n直接扔进垃圾堆很好玩，\n不然就去我店里试试吧\n<Tff0000:01>鹰眼<Tff0000:00>。信我，你需要它。,
zel_02/5444,好吧……你要<Tff0000:08>箭<Tff0000:00>的话，\n我卖给你。<Tff0000:06>15卢比\n<Tff0000:00>买<Tff0000:08>10支箭<Tff0000:00>。当然，\n这算上了运费……<T000020>,
zel_02/5445,你打到什么了？,
zel_02/5446,呃，我不是叫你对准它射吗？\n<Tff0001:004b>唉……去把耳朵里的泥挖干净……,
zel_02/5447,好……下一个射那个……,
zel_02/5448,又来了？,
zel_02/5449,哼……好吧……\n用这些吧……,
zel_02/5450,……喂！话说……,
zel_02/5451,你怎么回事，明明知道要用箭，\n却一支箭都不带？\n啊？,
zel_02/5452,好，这次试着射中\n那个……<T000004:0000>,
zel_02/5453,好。这次试着射中\n那个……<T000004:0000>,
zel_02/5454,好。那这次让你射\n最后的目标……<T000004:0000>,
zel_02/5455,……也许我疯了，但没箭的弓\n根本射不中目标吧……\n怎么，你打算\n把弓扔出去吗？,
zel_02/5456,……哦，我懂了。又用了那个，\n是吧？你要不要干脆\n终于试试你自己的\n真本事？,
zel_02/5457,……<T000007:0005>拿<T000007:000a><Tff0000:06>10卢比<Tff0000:00>。<Tff0000:06>\n,
zel_02/5458,下次你靠自己的本事射中的话，\n我就给你更好的东西。\n你懂吧，别像个孬种\n一样靠工具。,
zel_02/5459,,
zel_02/5460,,
zel_02/5461,,
zel_02/5462,,
zel_02/5463,,
zel_02/5464,,
zel_02/5465,,
zel_02/5466,,
zel_02/5467,,
zel_02/5468,,
zel_02/5469,,
zel_02/5470,,
zel_02/5471,,
zel_02/5472,,
zel_02/5473,,
zel_02/5474,,
zel_02/5475,,
zel_02/5476,,
zel_02/5477,,
zel_02/5478,,
zel_02/5479,,
zel_02/5480,,
zel_02/5481,,
zel_02/5482,,
zel_02/5483,,
zel_02/5484,,
zel_02/5485,,
zel_02/5486,,
zel_02/5487,,
zel_02/5488,,
zel_02/5489,,
zel_02/5490,,
zel_02/5491,,
zel_02/5492,,
zel_02/5493,,
zel_02/5494,,
zel_02/5495,,
zel_02/5496,,
zel_02/5497,,
zel_02/5498,,
zel_02/5499,,
zel_02/5500,,
zel_02/5501,我会好好照顾科林，\n我保证！,
zel_02/5502,你要小心，<T000000>……,
zel_02/5503,科林交给我！,
zel_02/5504,你看着吧，<T000000>！我保证！\n我会把他治好，你去\n<Tff0000:01>鼓隆族的山<Tff0000:00>上的时候！,
zel_02/5505,怎么……怎么办？\n科林……哦，科林……,
zel_02/5506,<T000000>！科林他……\n科林……不！,
zel_02/5507,这孩子我来照顾。,
zel_02/5508,萨满一直很担心\n这孩子，不过我觉得他也\n担心<Tff0000:01>卓拉族<Tff0000:00>。,
zel_02/5509,<T000000>，你得帮忙！\n请帮帮<Tff0000:01>卓拉族<Tff0000:00>！,
zel_02/5510,<T000000>，你知道吗？,
zel_02/5511,那个卓拉族男孩其实是\n卓拉族的王子！对！,
zel_02/5512,唉，要是我早点跟他熟起来，\n说不定我就能去\n见见王族，然后当个\n公主什么的……,
zel_02/5513,啊啊啊，可恶！\n好大的鱼跑了！,
zel_02/5514,喂……我爸怎么说来着？,
zel_02/5515,他说『最孤单的鱼\n长得最大』。<T000007:000f>你觉得这是说\n拉尔斯<T000007:000a>注定暂时孤单吗？,
zel_02/5516,我以为那个卓拉族男孩\n已经好了，可他最近\n一直很消沉……,
zel_02/5517,他不跟任何人交朋友，\n每天一起床就\n直接去墓地！\n真的很奇怪！,
zel_02/5518,你去跟他聊聊，\n<T000000>？,
zel_02/5519,,
zel_02/5520,,
zel_02/5521,,
zel_02/5522,,
zel_02/5523,,
zel_02/5524,,
zel_02/5525,,
zel_02/5526,,
zel_02/5527,,
zel_02/5528,,
zel_02/5529,,
zel_02/5530,,
zel_02/5531,,
zel_02/5532,,
zel_02/5533,,
zel_02/5534,,
zel_02/5535,,
zel_02/5536,,
zel_02/5537,,
zel_02/5538,,
zel_02/5539,,
zel_02/5540,,
zel_02/5600,,
zel_02/5601,快点去救伊莉娅，\n<T000000>！,
zel_02/5602,你要保证！,
zel_02/5603,这孩子病得很重，现在\n好像其他<Tff0000:01>卓拉族<Tff0000:00>\n也出事了，对吧？,
zel_02/5604,我会帮他快点好起来，\n好带他回家！,
zel_02/5605,哦，<T000000>！,
zel_02/5606,我听萨满说，伊莉娅\n也许能找回\n记忆！,
zel_02/5607,对！而且那个卓拉族男孩\n睁开眼睛了！,
zel_02/5608,对，我觉得这两件都是\n好事，可伊莉娅和\n卓拉族男孩还是很难过。,
zel_02/5609,伊莉娅和那个卓拉族男孩\n都出去了……,
zel_02/5610,伊莉娅每天都去庇护所。\n我想她在那里祈祷……,
zel_02/5611,那个卓拉族男孩也祈祷。\n他每天都去墓地\n待上好几个小时……,
zel_02/5612,我怎么才能让他们\n再开心起来？,
zel_02/5613,哦，<T000000>！,
zel_02/5614,那个卓拉族男孩拉尔斯\n前几天回村子去了！,
zel_02/5615,你跟拉尔斯说了，\n<T000000>？,
zel_02/5616,太好了！,
zel_02/5617,伊莉娅每天都去庇护所\n祈祷……,
zel_02/5618,真希望她能早点\n找回记忆……那样\n她也许会好受些。,
zel_02/5619,太好了！伊莉娅\n找回记忆了！真不敢信！,
zel_02/5620,<T000000>，你连别人的\n记忆都能找回来？！\n你什么都能做到！,
zel_02/5621,要是那个卓拉族男孩\n能好起来就好了……,
zel_02/5622,他每天在墓地祈祷。\n他看起来很伤心……,
zel_02/5623,伊莉娅和拉尔斯都好了……\n这里一切都太好了！,
zel_02/5624,可是……你不只是想帮\n这里的人吧。你是想\n帮世界上所有的人，\n对吧，<T000000>？,
zel_02/5625,不管你回来要多久，\n我们都会等你，\n<T000000>！,
zel_02/5626,等我长大了，要是\n有儿子，我一定\n让他成为什么都能\n做的人……就像你，<T000000>！,
zel_02/5627,,
zel_02/5628,,
zel_02/5629,,
zel_02/5630,,
zel_02/5631,,
zel_02/5632,,
zel_02/5633,,
zel_02/5634,,
zel_02/5635,,
zel_02/5636,,
zel_02/5637,,
zel_02/5638,,
zel_02/5639,,
zel_02/5640,,
zel_02/5641,,
zel_02/5642,,
zel_02/5643,,
zel_02/5644,,
zel_02/5645,,
zel_02/5646,,
zel_02/5647,,
zel_02/5648,,
zel_02/5649,,
zel_02/5650,,
zel_02/5651,兄弟！喂，兄弟！,
zel_02/5652,<T030000:00000535>买点东西，兄弟！\n买点东西！<T00001b><T000015><T000004:0000>,
zel_02/5653,你没有弓，兄弟。\n就算买了箭，你也\n用不了！,
zel_02/5654,你的箭袋里再也\n装不下了，兄弟！你\n箭少的时候应该\n来找我买！,
zel_02/5655,<Tff0000:08>10支箭<Tff0000:00>要<Tff0000:06>10卢比<Tff0000:00>。\n要买吗，兄弟？<T000020>,
zel_02/5656,<Tff0000:08>10支箭<Tff0000:00>要<Tff0000:06>10卢比<Tff0000:00>，兄弟。\n但你要是没有\n足够的卢比，我就不能卖给你！,
zel_02/5657,<T000008:01>好！\n<T000008:02>不用了。,
zel_02/5658,多谢了，兄弟！,
zel_02/5659,<Tff0000:08>灯油<Tff0000:00>要<Tff0000:08><Tff0000:06>20卢比<Tff0000:00>，\n兄弟，要买点吗？<T000020>,
zel_02/5660,<Tff0000:08>灯油<Tff0000:00>要<Tff0000:06>20卢比<Tff0000:00>，\n兄弟。可你没有\n足够的卢比，我不能\n卖给你！抱歉！,
zel_02/5661,要是你没有<Tff0000:01>空瓶<Tff0000:00>\n或者快没油的<Tff0000:01>提灯<Tff0000:00>，我\n就不能给你倒油，兄弟！,
zel_02/5662,看来你的油还有剩。\n要不要还是给你加满，\n兄弟？价格还是\n<Tff0000:06>20卢比<Tff0000:00>……<T000020>,
zel_02/5663,<Tff0000:08>牛奶<Tff0000:00>要<Tff0000:08><Tff0000:06>20卢比<Tff0000:00><Tff0000:01>2份<Tff0000:00>，\n兄弟，要买点吗？<T000020>,
zel_02/5664,<Tff0000:08>牛奶<Tff0000:00>要<Tff0000:08><Tff0000:06>20卢比<Tff0000:00><Tff0000:01>2份<Tff0000:00>，\n兄弟。可你没有\n足够的卢比，我不能\n卖给你！抱歉！,
zel_02/5665,我不能把<Tff0000:08>牛奶<Tff0000:00>卖给你，\n要是你没有<Tff0000:01>空瓶<Tff0000:00>装，\n兄弟！,
zel_02/5666,多谢了，兄弟！\n我这就把牛奶倒进\n你的空瓶里！,
zel_02/5667,多谢了，兄弟！\n我这就把油倒进\n你的空瓶里！,
zel_02/5668,多谢了，兄弟！\n我这就把油倒进\n你的提灯里！,
zel_02/5669,我明天也会在这里，\n说不定你会感兴趣！,
zel_02/5670,<T030000:00000536>我就带了这些，兄弟！<T00001b><T000015><T000004:0000>,
zel_02/5671,嘿，兄弟！买点东西！\n买点东西！,
zel_02/5672,<T030000:00000537>我从山上带了一堆货来，\n兄弟！跟这城里\n卖的不一样……\n来看看吧！<T00001b><T000015><T000004:0000>,
zel_02/5673,我每天晚上都在这里，\n下次再来吧，兄弟！,
zel_02/5674,,
zel_02/5675,想上到顶上吗，兄弟？<T000020>,
zel_02/5676,<T000008:01>是\n<T000008:02>否,
zel_02/5677,爬上来，兄弟！,
zel_02/5678,好吧，兄弟，不过\n你要是真想上去，\n我就把你抛上去！,
zel_02/5679,呼……好好泡个热水澡，\n正是我的肌肉在\n天黑前需要的，兄弟！,
zel_02/5680,晚上我在炸弹店\n对面摆摊。希望\n能在那里见你，兄弟！,
zel_02/5681,我们非常感谢你\n救了我们的族长和\n珍贵的矿山，兄弟。,
zel_02/5682,我们给这城里的\n人添了很多麻烦。该\n轮到我们报答他们了！,
zel_02/5683,嘿，兄弟！爬到我背上，\n我这就把你抛到\n旅馆的温泉去！<T000020>,
zel_02/5684,<T000008:01>我上去！\n<T000008:02>不用了。,
zel_02/5685,我听说这城也被\n野兽袭击了，还遭遇\n了惨痛的命运……,
zel_02/5686,我们只顾自己，\n连他们都没帮上，\n真是惭愧。,
zel_02/5687,我在帮上面的\n小人儿看守，好让\n卡卡利科村和死亡之山\n的族人关系更好！,
zel_02/5688,你想从上面看看\n风景吗？景色可真\n不错，兄弟！爬到我\n背上看看吧！<T000020>,
zel_02/5689,想从空中俯瞰城里，\n就该爬到我背上，\n兄弟。我抛你上去！<T000020>,
zel_02/5690,你救了我们的族长，\n兄弟，我们很感激。\n现在我们又能回到\n村子里来了！,
zel_02/5691,这城也被袭击了，\n我想城里人应该\n需要东西。所以我\n和儿子带了些货下来，兄弟！,
zel_02/5692,晚上我儿子在下面\n开摊。有空来\n逛逛吧，兄弟！,
zel_02/5693,现在我们能回\n矿山了，我终于能\n给邦兹送去新的\n炸弹材料，兄弟！,
zel_02/5694,看起来他已经\n又开始卖了。有空\n试试邦兹牌的<Tff0000:01>炸弹<Tff0000:00>\n吧，兄弟！,
zel_02/5695,我说，兄弟……<T000007:000a>你要是\n想上商店屋顶，\n我可以把你抛上去。\n你觉得怎么样？<T000020>,
zel_02/5696,要是你想上这店顶上，\n就爬到我背上，\n兄弟！<T000020>,
zel_02/5697,<Tff0000:08>牛奶（2份）   <Tff0000:06>20卢比<Tff0000:00>\n一份有<Tff0000:01>3颗心<Tff0000:00>的\n营养，兄弟！一个满瓶\n能装两份！,
zel_02/5698,<Tff0000:08>灯油   <Tff0000:06>20卢比<Tff0000:00>\n山路上晚上一片\n漆黑！记得带够\n灯油，兄弟！,
zel_02/5699,<Tff0000:08>10支箭   <Tff0000:06>10卢比<Tff0000:00>\n我亲手做的，兄弟！\n多买点吧！,
zel_02/5700,,
zel_02/5701,我会像照看自己的\n孩子一样照看他们。\n你不必担心。,
zel_02/5702,愿创造海拉鲁的\n伟大女神们的\n祝福与你同在。\n,
zel_02/5703,照现在的情况，\n我们留在这里大概最安全……,
zel_02/5704,真奇怪……蜡烛应该\n全都熄掉了才对……,
zel_02/5705,这是什么妖术？！地窖\n入口自己开了……,
zel_02/5706,难道是那些野兽\n连这也算计好了？,
zel_02/5707,,
zel_02/5708,我不知道鼓隆矿山\n里有什么，但他们\n很快就会明白，\n并纠正错误。,
zel_02/5709,别管我，\n孩子。你得尽快\n离开这里。,
zel_02/5710,啊，<T000007:000a>你平安无事，\n太好了！<T000007:0014>我看见你\n往山路上走，还挺担心的。,
zel_02/5711,你是想去死亡之山的\n鼓隆族那里？<T000007:001e>那太\n危险了，<T000000>！,
zel_02/5712,他们只认实力！\n<T000007:0014>普通人根本\n说服不了他们……,
zel_02/5713,不过……<T000007:000f>我倒是知道\n一个人，他赢过他们，\n还赢得了他们的信任……,
zel_02/5714,他叫<Tff0000:01>波<Tff0000:00>。<T000007:0014>你可能\n知道，他就是你家乡的\n<Tff0000:01>村长<Tff0000:00>，<Tff0000:01>陌默村<Tff0000:00>。,
zel_02/5715,请去找他。到了那里，\n请告诉他，\n孩子们都平安。,
zel_02/5716,当然，能把他们接回来\n最好……<T000007:000f>可没有\n马车，我们没法在\n路上护住他们躲开怪物……,
zel_02/5717,请……回<Tff0000:01>陌默村<Tff0000:00>去，\n告诉那些父母，\n孩子们没有受伤。\n就说是我说的。,
zel_02/5718,还有……如果你真要\n替我们去死亡之山，\n一定得先问问<Tff0000:01>波<Tff0000:00>。,
zel_02/5719,别担心。他只是睡着了。,
zel_02/5720,只要他继续休息，\n他总会睁开眼睛的。,
zel_02/5721,这两个人照顾得\n很好，他快康复了……,
zel_02/5722,你们俩！别闹！,
zel_02/5723,我会照看陌默村的\n孩子们，我发誓。只要\n我活着，他们就不会遇到危险。,
zel_02/5724,我会负起全部责任，\n直到他们平安回到\n村里。你不必为他们\n担心。,
zel_02/5725,<T000000>！快！,
zel_02/5726,他们往北逃向平原了！,
zel_02/5727,这里经历了很多，\n但多亏了你，我终于\n感到这村子又有喜气了……,
zel_02/5728,我很感激你\n所做的一切。,
zel_02/5729,就连因为科林那件事\n那么伤心的塔罗，\n也终于恢复精神了。,
zel_02/5730,瞭望台就在炸弹店\n上面高处。我相信\n你要是去那里跟\n塔罗说话，他会很高兴。,
zel_02/5731,那个卓拉族男孩让我\n有种……说不出的不安。,
zel_02/5732,我担心<Tff0000:01>海利亚湖<Tff0000:00>的\n卓拉族是不是\n出了什么事……,
zel_02/5733,……但我得先找到\n让伊莉娅恢复记忆的\n办法。她很难受，我得帮她。,
zel_02/5734,要是查到什么，\n我马上告诉你，所以\n请给我一点时间……,
zel_02/5735,我必须找到让伊莉娅\n恢复记忆的办法！必须！,
zel_02/5736,……但卓拉族的命运\n还是让我不安。<T000007:000a>但愿\n<Tff0000:01>湖底<Tff0000:00>没出什么事。,
zel_02/5737,啊！我一直在等\n你，<T000000>。,
zel_02/5738,运气站在我们这边！\n顺利的话，我们应该\n能帮伊莉娅恢复记忆！,
zel_02/5739,鼓隆族长老认为，\n要帮她找回失去的记忆，\n我们得把她过去的\n碎片拼起来……,
zel_02/5740,也就是说……,
zel_02/5741,如果我们从她失去\n记忆的<Tff0000:01>那个地方<Tff0000:00>往回找，\n也许能找到\n<Tff0000:01>恢复记忆<Tff0000:00>的线索。,
zel_02/5742,现在我们得重走\n伊莉娅走过的路……\n她来这村子之前，\n肯定是托尔玛照顾她的，对吧？,
zel_02/5743,最好先跟她谈谈。\n请把这个交给托尔玛！,
zel_02/5744,<Tff0001:0055>……说来惭愧，\n老实说，我实在\n受不了托尔玛这个人……,
zel_02/5745,我们有希望了，\n<T000000>！,
zel_02/5746,快去吧！你得马上\n把<Tff0000:01>信<Tff0000:00>交给<Tff0000:01>托尔玛<Tff0000:00>！\n<Tff0001:0055>我自己实在去不了……,
zel_02/5747,抢回伊莉娅记忆的\n比赛开始了，<T000000>！,
zel_02/5748,托尔玛说什么了吗？,
zel_02/5749,只要能重现伊莉娅\n做过的事，就能找到线索……,
zel_02/5750,那是什么？莫非……,
zel_02/5751,也许你拿给伊莉娅看，\n她会想起什么。,
zel_02/5752,要是伊莉娅没记错，\n那我们就得在\n<Tff0000:01>忘却之村<Tff0000:00>找到那个人……,
zel_02/5753,也许那个人握着\n解开她记忆的钥匙……,
zel_02/5754,不过希望不大。,
zel_02/5755,看到伊莉娅恢复健康，\n真是太好了。,
zel_02/5756,她恢复记忆，是\n你努力的成果。,
zel_02/5757,至于我……能帮老朋友\n的女儿，没有比这\n更让我高兴的事了。\n看着她，我就像看到她父亲的笑。,
zel_02/5758,托尔玛的那个熟人\n现在就在地窖里。,
zel_02/5759,他对庇护所下面的\n那尊古老石像\n很感兴趣……,
zel_02/5760,托尔玛的那个熟人\n正在这里做客。,
zel_02/5761,他对庇护所下面的\n那尊古老石像\n很感兴趣……,
zel_02/5762,看到伊莉娅恢复健康，\n真是太好了。,
zel_02/5763,她恢复记忆，是\n你努力的成果。,
zel_02/5764,至于我……能帮老朋友\n的女儿，没有比这\n更让我高兴的事了。\n看着她，我就像看到她父亲的笑。,
zel_02/5765,其实，庇护所下面那尊\n石像的事，我\n什么都不知道。,
